order_id,order_date,customer_id,product_id,quantity,selling_price,discount_percent
ORD-07787,2022-04-18,CUST-0087,PROD-070,2,39.73,0
ORD-07788,2024-06-25,CUST-0304,PROD-073,10,38.3,10
ORD-07789,2020-08-13,CUST-0061,PROD-052,5,33.65,5
ORD-07790,2023-12-19,CUST-0396,PROD-031,3,71.14,5
ORD-07791,2024-12-18,CUST-0334,PROD-026,1,208.34,10
ORD-07792,2023-12-02,CUST-0440,PROD-036,2,301.01,10
ORD-07793,2020-04-22,CUST-0274,PROD-026,7,287.41,5
ORD-07794,2023-12-22,CUST-0411,PROD-028,1,132.4,20
ORD-07795,2020-01-01,CUST-0284,PROD-005,2,30.81,0
ORD-07796,2020-09-22,CUST-0466,PROD-074,10,280.39,0
ORD-07797,2024-02-23,CUST-0080,PROD-018,7,191.87,40
ORD-07798,2023-05-16,CUST-0180,PROD-015,1,56.97,15
ORD-07799,2024-07-03,CUST-0272,PROD-057,7,21.94,20
ORD-07800,2024-10-01,CUST-0077,PROD-097,8,25.68,10
ORD-07801,2022-08-09,CUST-0442,PROD-005,2,32.6,5
ORD-07802,2023-10-24,CUST-0221,PROD-037,4,90.5,10
ORD-07803,2020-11-01,CUST-0393,PROD-086,7,302.85,0
ORD-07804,2020-01-12,CUST-0282,PROD-086,1,338.35,15
ORD-07805,2023-09-30,CUST-0028,PROD-022,6,30.97,10
ORD-07806,2024-01-28,CUST-0361,PROD-052,5,66.44,30
ORD-07807,2024-09-19,CUST-0077,PROD-015,6,51.22,10
ORD-07808,2024-08-16,CUST-0164,PROD-017,8,63.53,0
ORD-07809,2024-02-26,CUST-0009,PROD-051,1,104.71,5
ORD-07810,2023-10-23,CUST-0175,PROD-045,3,71.61,0
ORD-07811,2022-07-25,CUST-0462,PROD-063,9,48.18,15
ORD-07812,2021-02-23,CUST-0307,PROD-028,8,161.43,10
ORD-07813,2022-06-07,CUST-0076,PROD-059,4,1387.03,5
ORD-07814,2024-12-19,CUST-0245,PROD-086,10,343.05,30
ORD-07815,2020-06-19,CUST-0122,PROD-021,9,1512.57,30
ORD-07816,2020-05-13,CUST-0185,PROD-042,7,34.53,30
ORD-07817,2022-08-22,CUST-0032,PROD-081,2,104.93,0
ORD-07818,2023-12-21,CUST-0486,PROD-069,1,2029.51,15
ORD-07819,2022-11-14,CUST-0451,PROD-082,1,48.38,30
ORD-07820,2024-04-02,CUST-0250,PROD-017,3,54.39,10
ORD-07821,2023-04-28,CUST-0057,PROD-068,10,40.89,0
ORD-07822,2023-03-10,CUST-0310,PROD-007,2,48.4,20
ORD-07823,2024-04-27,CUST-0372,PROD-089,4,1523.91,20
ORD-07824,2024-12-24,CUST-0144,PROD-040,8,24.39,15
ORD-07825,2021-10-19,CUST-0318,PROD-040,5,38.72,0
ORD-07826,2023-08-31,CUST-0084,PROD-043,5,27.31,0
ORD-07827,2024-01-07,CUST-0480,PROD-073,6,47.54,10
ORD-07828,2023-09-04,CUST-0056,PROD-083,5,49.02,5
ORD-07829,2024-01-04,CUST-0279,PROD-051,5,80.19,10
ORD-07830,2023-01-20,CUST-0273,PROD-073,7,32.28,0
ORD-07831,2020-06-27,CUST-0464,PROD-023,6,56.51,0
ORD-07832,2022-12-15,CUST-0166,PROD-095,10,61.53,5
ORD-07833,2023-03-24,CUST-0456,PROD-032,2,52.45,0
ORD-07834,2024-08-22,CUST-0467,PROD-031,1,79.94,10
ORD-07835,2020-04-20,CUST-0158,PROD-017,1,44.07,5
ORD-07836,2020-05-16,CUST-0249,PROD-058,4,47.15,15
ORD-07837,2020-08-19,CUST-0186,PROD-086,2,314.65,15
ORD-07838,2022-09-18,CUST-0482,PROD-035,6,154.15,0
ORD-07839,2021-04-12,CUST-0078,PROD-030,9,22.92,25
ORD-07840,2022-01-01,CUST-0022,PROD-064,10,341.86,15
ORD-07841,2021-04-25,CUST-0108,PROD-053,10,52.76,10
ORD-07842,2022-12-27,CUST-0273,PROD-051,8,111.45,25
ORD-07843,2022-03-24,CUST-0252,PROD-037,4,97.23,0
ORD-07844,2023-06-26,CUST-0015,PROD-090,2,46.21,5
ORD-07845,2022-09-20,CUST-0370,PROD-006,1,244.46,0
ORD-07846,2020-11-18,CUST-0304,PROD-034,7,216.21,5
ORD-07847,2022-07-10,CUST-0160,PROD-056,10,210.18,10
ORD-07848,2022-06-22,CUST-0205,PROD-096,3,152.83,10
ORD-07849,2024-03-21,CUST-0469,PROD-025,6,47.4,0
ORD-07850,2024-12-20,CUST-0113,PROD-013,5,60.22,0
ORD-07851,2023-12-26,CUST-0168,PROD-063,5,55.51,5
ORD-07852,2024-02-19,CUST-0353,PROD-066,2,167.59,0
ORD-07853,2021-08-28,CUST-0253,PROD-005,9,60.92,15
ORD-07854,2021-03-04,CUST-0441,PROD-075,4,43.6,10
ORD-07855,2023-07-16,CUST-0186,PROD-011,10,1783.77,5
ORD-07856,2024-09-28,CUST-0347,PROD-088,1,20.13,0
ORD-07857,2024-04-09,CUST-0227,PROD-078,2,26.2,0
ORD-07858,2020-05-27,CUST-0016,PROD-094,9,321.09,15
ORD-07859,2023-02-15,CUST-0156,PROD-044,7,212.69,40
ORD-07860,2022-04-29,CUST-0354,PROD-099,10,178.9,5
ORD-07861,2021-01-01,CUST-0111,PROD-085,2,83.26,20
ORD-07862,2022-04-29,CUST-0001,PROD-069,7,1646.9,20
ORD-07863,2022-12-25,CUST-0041,PROD-002,4,28.53,0
ORD-07864,2022-03-23,CUST-0048,PROD-040,10,35.53,25
ORD-07865,2023-10-25,CUST-0415,PROD-037,2,104.59,5
ORD-07866,2020-06-23,CUST-0420,PROD-049,4,2068.0,30
ORD-07867,2021-08-10,CUST-0108,PROD-098,5,16.54,10
ORD-07868,2021-05-09,CUST-0161,PROD-075,4,75.9,0
ORD-07869,2022-08-30,CUST-0161,PROD-036,3,292.17,30
ORD-07870,2023-02-11,CUST-0359,PROD-075,6,84.68,0
ORD-07871,2023-02-08,CUST-0128,PROD-073,1,56.28,25
ORD-07872,2024-11-19,CUST-0210,PROD-070,8,34.31,0
ORD-07873,2024-01-02,CUST-0151,PROD-034,5,203.76,10
ORD-07874,2024-10-04,CUST-0444,PROD-058,8,27.97,5
ORD-07875,2023-03-16,CUST-0255,PROD-037,10,94.28,30
ORD-07876,2020-02-04,CUST-0471,PROD-096,4,106.43,0
ORD-07877,2022-09-25,CUST-0463,PROD-060,4,32.25,5
ORD-07878,2023-08-25,CUST-0218,PROD-012,5,27.87,10
ORD-07879,2021-06-21,CUST-0030,PROD-032,5,50.44,30
ORD-07880,2022-01-19,CUST-0473,PROD-081,6,65.86,5
ORD-07881,2022-11-03,CUST-0045,PROD-004,5,36.69,5
ORD-07882,2021-01-08,CUST-0080,PROD-033,5,55.0,5
ORD-07883,2021-07-10,CUST-0039,PROD-043,8,55.88,0
ORD-07884,2023-12-22,CUST-0240,PROD-009,6,22.08,20
ORD-07885,2024-10-17,CUST-0045,PROD-098,2,29.54,0
ORD-07886,2020-08-20,CUST-0078,PROD-051,4,65.8,15
ORD-07887,2021-12-05,CUST-0337,PROD-094,4,212.21,10
ORD-07888,2021-07-16,CUST-0396,PROD-020,5,16.66,0
ORD-07889,2022-07-27,CUST-0349,PROD-039,6,1717.2,5
ORD-07890,2022-06-05,CUST-0288,PROD-023,5,59.6,20
ORD-07891,2021-12-26,CUST-0440,PROD-041,6,50.84,5
ORD-07892,2024-08-13,CUST-0280,PROD-044,8,187.01,0
ORD-07893,2024-01-03,CUST-0116,PROD-035,4,137.77,0
ORD-07894,2024-03-05,CUST-0269,PROD-023,3,92.68,15
ORD-07895,2023-07-22,CUST-0404,PROD-058,9,31.13,5
ORD-07896,2020-03-16,CUST-0335,PROD-048,3,34.55,25
ORD-07897,2021-03-14,CUST-0312,PROD-087,8,21.81,10
ORD-07898,2024-10-21,CUST-0053,PROD-058,10,35.18,5
ORD-07899,2021-11-29,CUST-0068,PROD-057,5,21.06,10
ORD-07900,2023-08-05,CUST-0182,PROD-087,9,21.1,5
ORD-07901,2022-07-03,CUST-0034,PROD-039,3,1083.4,25
ORD-07902,2024-04-12,CUST-0284,PROD-028,10,136.13,5
ORD-07903,2022-06-09,CUST-0306,PROD-064,10,345.5,0
ORD-07904,2021-11-22,CUST-0386,PROD-062,8,61.89,10
ORD-07905,2020-09-09,CUST-0249,PROD-083,7,55.81,10
ORD-07906,2023-02-23,CUST-0111,PROD-062,7,37.39,15
ORD-07907,2023-04-15,CUST-0094,PROD-094,10,260.59,25
ORD-07908,2022-11-26,CUST-0410,PROD-085,9,56.77,5
ORD-07909,2021-02-13,CUST-0179,PROD-088,8,25.32,5
ORD-07910,2024-06-22,CUST-0047,PROD-085,3,98.21,5
ORD-07911,2024-06-21,CUST-0282,PROD-026,6,336.2,25
ORD-07912,2020-05-06,CUST-0340,PROD-051,6,51.72,30
ORD-07913,2024-02-15,CUST-0362,PROD-050,5,30.09,30
ORD-07914,2023-04-06,CUST-0092,PROD-036,3,170.99,0
ORD-07915,2021-08-14,CUST-0376,PROD-026,9,173.42,5
ORD-07916,2020-10-20,CUST-0212,PROD-033,7,29.07,0
ORD-07917,2024-07-19,CUST-0075,PROD-100,4,88.47,5
ORD-07918,2023-09-28,CUST-0378,PROD-068,6,30.5,0
ORD-07919,2022-10-16,CUST-0202,PROD-073,5,39.86,0
ORD-07920,2020-11-05,CUST-0445,PROD-008,1,200.03,5
ORD-07921,2021-10-23,CUST-0407,PROD-066,2,195.11,5
ORD-07922,2021-06-11,CUST-0421,PROD-093,1,31.8,0
ORD-07923,2021-06-23,CUST-0297,PROD-023,9,60.1,0
ORD-07924,2021-02-22,CUST-0308,PROD-070,9,39.52,15
ORD-07925,2021-03-19,CUST-0211,PROD-055,5,76.0,0
ORD-07926,2021-11-15,CUST-0493,PROD-043,8,31.57,15
ORD-07927,2024-04-30,CUST-0338,PROD-100,10,136.44,5
ORD-07928,2022-04-19,CUST-0433,PROD-021,4,1560.67,20
ORD-07929,2020-08-23,CUST-0411,PROD-022,1,32.26,0
ORD-07930,2024-01-02,CUST-0134,PROD-009,4,25.31,0
ORD-07931,2020-08-01,CUST-0330,PROD-034,7,200.18,10
ORD-07932,2020-03-25,CUST-0066,PROD-059,2,1504.33,25
ORD-07933,2022-03-04,CUST-0280,PROD-026,2,246.6,0
ORD-07934,2024-11-02,CUST-0422,PROD-001,6,1316.87,0
ORD-07935,2020-03-25,CUST-0028,PROD-100,9,140.79,25
ORD-07936,2024-02-21,CUST-0412,PROD-005,3,39.44,0
ORD-07937,2020-03-05,CUST-0117,PROD-041,7,94.54,0
ORD-07938,2024-07-27,CUST-0493,PROD-063,10,38.07,25
ORD-07939,2021-10-24,CUST-0370,PROD-022,9,34.17,20
ORD-07940,2021-09-18,CUST-0487,PROD-068,9,28.59,5
ORD-07941,2020-03-04,CUST-0450,PROD-048,4,31.76,30
ORD-07942,2023-09-28,CUST-0317,PROD-066,2,190.82,10
ORD-07943,2022-07-27,CUST-0430,PROD-016,1,135.72,0
ORD-07944,2022-07-07,CUST-0325,PROD-080,6,23.09,15
ORD-07945,2023-10-07,CUST-0114,PROD-053,5,57.39,10
ORD-07946,2023-03-27,CUST-0075,PROD-086,6,351.63,10
ORD-07947,2024-05-31,CUST-0202,PROD-065,7,75.96,40
ORD-07948,2021-05-05,CUST-0427,PROD-079,9,1611.61,0
ORD-07949,2024-08-08,CUST-0059,PROD-064,10,335.59,10
ORD-07950,2024-01-26,CUST-0386,PROD-088,10,15.53,5
ORD-07951,2023-06-02,CUST-0015,PROD-068,6,40.28,0
ORD-07952,2020-11-08,CUST-0231,PROD-063,6,42.39,15
ORD-07953,2021-09-06,CUST-0105,PROD-062,3,64.2,10
ORD-07954,2022-07-07,CUST-0165,PROD-082,8,34.25,20
ORD-07955,2022-03-23,CUST-0199,PROD-081,9,86.84,20
ORD-07956,2022-07-28,CUST-0404,PROD-071,1,85.51,10
ORD-07957,2024-01-29,CUST-0354,PROD-045,6,89.95,5
ORD-07958,2023-01-16,CUST-0035,PROD-052,7,61.32,10
ORD-07959,2023-08-19,CUST-0162,PROD-074,8,303.17,5
ORD-07960,2021-11-10,CUST-0245,PROD-065,10,98.37,0
ORD-07961,2021-03-10,CUST-0470,PROD-002,8,33.41,10
ORD-07962,2021-11-12,CUST-0287,PROD-049,7,1292.39,10
ORD-07963,2023-03-04,CUST-0383,PROD-022,8,39.63,10
ORD-07964,2022-12-09,CUST-0471,PROD-096,9,206.77,30
ORD-07965,2023-12-26,CUST-0019,PROD-029,10,963.94,0
ORD-07966,2020-12-05,CUST-0452,PROD-035,7,168.36,5
ORD-07967,2020-12-12,CUST-0280,PROD-081,3,56.74,10
ORD-07968,2021-10-07,CUST-0340,PROD-076,9,91.01,10
ORD-07969,2023-10-02,CUST-0423,PROD-024,1,61.44,0
ORD-07970,2021-10-10,CUST-0348,PROD-094,8,308.09,5
ORD-07971,2020-09-01,CUST-0182,PROD-030,6,28.14,0
ORD-07972,2020-04-18,CUST-0423,PROD-084,3,276.35,20
ORD-07973,2024-12-27,CUST-0401,PROD-042,9,36.38,20
ORD-07974,2021-06-16,CUST-0147,PROD-071,6,56.76,0
ORD-07975,2023-01-18,CUST-0374,PROD-050,7,45.05,0
ORD-07976,2020-10-22,CUST-0176,PROD-071,2,82.11,0
ORD-07977,2020-04-21,CUST-0163,PROD-060,1,21.49,0
ORD-07978,2024-05-31,CUST-0416,PROD-030,1,30.93,0
ORD-07979,2023-04-15,CUST-0175,PROD-012,3,29.4,0
ORD-07980,2020-12-08,CUST-0494,PROD-049,3,2065.42,5
ORD-07981,2024-08-10,CUST-0047,PROD-095,8,88.33,5
ORD-07982,2020-04-10,CUST-0256,PROD-082,7,44.85,10
ORD-07983,2024-11-16,CUST-0448,PROD-046,10,135.31,5
ORD-07984,2021-09-20,CUST-0174,PROD-043,8,55.43,20
ORD-07985,2024-06-15,CUST-0103,PROD-002,1,39.2,30
ORD-07986,2023-11-25,CUST-0121,PROD-097,4,18.2,5
ORD-07987,2020-01-28,CUST-0419,PROD-075,8,72.44,0
ORD-07988,2022-07-25,CUST-0350,PROD-098,10,30.88,0
ORD-07989,2024-04-09,CUST-0145,PROD-080,2,27.42,0
ORD-07990,2020-02-27,CUST-0042,PROD-054,7,161.33,5
ORD-07991,2024-03-01,CUST-0367,PROD-035,8,103.73,10
ORD-07992,2020-10-23,CUST-0029,PROD-052,9,45.68,10
ORD-07993,2020-05-13,CUST-0454,PROD-033,7,49.05,0
ORD-07994,2023-09-16,CUST-0380,PROD-085,9,52.3,15
ORD-07995,2020-09-05,CUST-0273,PROD-084,2,169.33,0
ORD-07996,2022-10-17,CUST-0465,PROD-072,1,69.9,0
ORD-07997,2021-07-03,CUST-0014,PROD-051,1,91.98,10
ORD-07998,2022-06-20,CUST-0408,PROD-026,4,269.75,0
ORD-07999,2023-01-03,CUST-0441,PROD-097,1,17.79,10
ORD-08000,2024-08-04,CUST-0306,PROD-062,7,47.32,30
ORD-08001,2022-04-13,CUST-0313,PROD-061,8,76.07,20
ORD-08002,2023-04-06,CUST-0485,PROD-026,3,197.6,0
ORD-08003,2022-02-09,CUST-0189,PROD-037,1,106.45,10
ORD-08004,2024-03-06,CUST-0360,PROD-030,3,24.25,5
ORD-08005,2023-10-10,CUST-0295,PROD-095,2,70.68,40
ORD-08006,2023-06-02,CUST-0183,PROD-097,6,15.91,30
ORD-08007,2024-08-14,CUST-0352,PROD-011,7,1124.17,0
ORD-08008,2024-04-03,CUST-0036,PROD-053,9,58.79,25
ORD-08009,2020-05-25,CUST-0370,PROD-041,5,112.44,0
ORD-08010,2023-06-18,CUST-0037,PROD-005,4,43.69,5
ORD-08011,2022-06-11,CUST-0496,PROD-066,1,197.31,5
ORD-08012,2020-12-09,CUST-0014,PROD-013,6,90.81,0
ORD-08013,2024-11-07,CUST-0411,PROD-063,8,30.33,20
ORD-08014,2022-11-24,CUST-0123,PROD-082,4,45.45,5
ORD-08015,2021-12-02,CUST-0083,PROD-090,1,30.01,20
ORD-08016,2020-01-01,CUST-0159,PROD-025,5,46.42,40
ORD-08017,2020-06-01,CUST-0494,PROD-044,10,286.78,20
ORD-08018,2021-03-04,CUST-0329,PROD-014,5,71.76,5
ORD-08019,2021-05-22,CUST-0102,PROD-069,2,1985.42,15
ORD-08020,2023-02-23,CUST-0337,PROD-059,6,1839.65,10
ORD-08021,2021-05-05,CUST-0083,PROD-056,10,281.73,15
ORD-08022,2024-02-14,CUST-0044,PROD-052,9,66.54,0
ORD-08023,2020-12-10,CUST-0068,PROD-066,6,140.16,10
ORD-08024,2024-10-27,CUST-0048,PROD-068,8,28.01,15
ORD-08025,2020-08-08,CUST-0057,PROD-012,10,23.76,15
ORD-08026,2021-12-23,CUST-0075,PROD-075,3,81.58,30
ORD-08027,2022-11-14,CUST-0022,PROD-068,10,32.81,0
ORD-08028,2021-06-11,CUST-0132,PROD-043,2,54.9,5
ORD-08029,2023-04-20,CUST-0465,PROD-073,4,58.68,5
ORD-08030,2024-03-02,CUST-0456,PROD-074,9,246.61,5
ORD-08031,2022-04-20,CUST-0302,PROD-091,9,86.94,5
ORD-08032,2024-07-22,CUST-0443,PROD-006,3,455.99,0
ORD-08033,2022-12-01,CUST-0418,PROD-015,1,28.35,20
ORD-08034,2021-04-25,CUST-0267,PROD-042,1,38.41,25
ORD-08035,2022-07-18,CUST-0287,PROD-031,4,91.33,0
ORD-08036,2024-11-06,CUST-0395,PROD-086,4,318.7,0
ORD-08037,2022-05-21,CUST-0120,PROD-053,10,40.38,0
ORD-08038,2024-01-02,CUST-0246,PROD-006,6,468.86,10
ORD-08039,2023-11-26,CUST-0056,PROD-033,5,38.21,15
ORD-08040,2024-04-18,CUST-0038,PROD-029,6,1589.89,0
ORD-08041,2020-12-10,CUST-0245,PROD-021,10,1988.05,10
ORD-08042,2020-02-14,CUST-0021,PROD-054,7,108.63,0
ORD-08043,2024-07-27,CUST-0110,PROD-056,7,179.86,30
ORD-08044,2020-01-21,CUST-0094,PROD-094,10,357.24,25
ORD-08045,2024-07-15,CUST-0394,PROD-021,10,1356.77,30
ORD-08046,2022-12-29,CUST-0410,PROD-100,9,79.91,0
ORD-08047,2022-05-22,CUST-0475,PROD-055,6,70.84,5
ORD-08048,2020-02-17,CUST-0136,PROD-058,8,27.65,0
ORD-08049,2024-02-23,CUST-0231,PROD-064,2,352.85,10
ORD-08050,2021-07-04,CUST-0008,PROD-086,8,186.02,0
ORD-08051,2020-10-13,CUST-0444,PROD-046,9,176.59,15
ORD-08052,2022-09-28,CUST-0328,PROD-084,4,189.08,10
ORD-08053,2022-10-30,CUST-0375,PROD-022,5,44.5,10
ORD-08054,2021-06-25,CUST-0290,PROD-060,5,27.92,20
ORD-08055,2022-01-25,CUST-0251,PROD-011,2,1479.25,10
ORD-08056,2020-09-30,CUST-0400,PROD-047,5,493.01,0
ORD-08057,2022-08-13,CUST-0361,PROD-031,9,47.7,10
ORD-08058,2021-08-22,CUST-0397,PROD-077,4,28.63,30
ORD-08059,2024-11-14,CUST-0087,PROD-018,10,248.42,10
ORD-08060,2021-01-15,CUST-0204,PROD-022,3,41.33,10
ORD-08061,2023-09-14,CUST-0219,PROD-056,7,256.28,25
ORD-08062,2021-04-23,CUST-0406,PROD-017,8,45.8,10
ORD-08063,2020-01-15,CUST-0480,PROD-038,10,22.03,40
ORD-08064,2021-05-30,CUST-0241,PROD-025,6,27.61,0
ORD-08065,2020-07-09,CUST-0411,PROD-032,6,74.53,10
ORD-08066,2023-04-06,CUST-0320,PROD-015,5,61.78,0
ORD-08067,2024-03-24,CUST-0258,PROD-013,6,70.57,5
ORD-08068,2021-09-12,CUST-0109,PROD-058,9,33.92,0
ORD-08069,2023-03-06,CUST-0256,PROD-090,2,25.43,0
ORD-08070,2020-06-02,CUST-0481,PROD-050,10,30.44,0
ORD-08071,2023-11-12,CUST-0282,PROD-011,3,1456.37,5
ORD-08072,2023-05-17,CUST-0220,PROD-013,1,96.64,0
ORD-08073,2020-09-28,CUST-0083,PROD-097,4,29.49,20
ORD-08074,2020-05-22,CUST-0107,PROD-050,2,41.84,0
ORD-08075,2024-06-22,CUST-0069,PROD-038,6,39.1,5
ORD-08076,2022-12-28,CUST-0097,PROD-001,1,1955.01,0
ORD-08077,2020-09-03,CUST-0212,PROD-039,8,1920.49,0
ORD-08078,2023-07-08,CUST-0286,PROD-027,10,70.62,25
ORD-08079,2022-02-26,CUST-0237,PROD-036,6,235.51,20
ORD-08080,2020-03-19,CUST-0008,PROD-032,9,44.8,20
ORD-08081,2024-08-08,CUST-0294,PROD-041,6,93.32,5
ORD-08082,2021-09-14,CUST-0189,PROD-015,10,61.08,0
ORD-08083,2024-11-28,CUST-0081,PROD-031,7,76.52,0
ORD-08084,2024-06-16,CUST-0108,PROD-006,5,475.48,10
ORD-08085,2021-06-08,CUST-0321,PROD-089,8,1007.92,20
ORD-08086,2022-02-10,CUST-0067,PROD-052,8,66.26,25
ORD-08087,2022-07-26,CUST-0174,PROD-082,10,68.83,0
ORD-08088,2024-07-02,CUST-0346,PROD-022,9,39.65,5
ORD-08089,2023-09-15,CUST-0351,PROD-031,6,96.28,0
ORD-08090,2023-04-27,CUST-0328,PROD-100,1,114.59,15
ORD-08091,2023-01-23,CUST-0043,PROD-073,9,34.48,0
ORD-08092,2021-09-08,CUST-0187,PROD-046,3,126.11,5
ORD-08093,2022-10-28,CUST-0302,PROD-067,9,112.67,25
ORD-08094,2020-03-07,CUST-0200,PROD-097,7,30.21,15
ORD-08095,2024-02-28,CUST-0381,PROD-091,3,60.05,0
ORD-08096,2020-07-09,CUST-0419,PROD-043,9,46.71,0
ORD-08097,2023-10-21,CUST-0039,PROD-001,7,1959.93,15
ORD-08098,2022-02-06,CUST-0220,PROD-044,7,189.22,10
ORD-08099,2021-06-04,CUST-0307,PROD-057,7,18.94,15
ORD-08100,2022-09-16,CUST-0004,PROD-009,2,24.17,0
ORD-08101,2023-02-14,CUST-0121,PROD-005,4,38.2,20
ORD-08102,2020-09-23,CUST-0336,PROD-079,10,1239.86,15
ORD-08103,2024-06-22,CUST-0077,PROD-009,8,20.66,25
ORD-08104,2021-04-29,CUST-0468,PROD-045,2,50.68,5
ORD-08105,2024-03-12,CUST-0179,PROD-092,4,56.7,0
ORD-08106,2023-08-14,CUST-0133,PROD-077,10,30.95,0
ORD-08107,2023-04-02,CUST-0311,PROD-024,8,62.42,25
ORD-08108,2021-01-10,CUST-0229,PROD-074,3,239.87,0
ORD-08109,2021-10-14,CUST-0276,PROD-042,6,73.0,0
ORD-08110,2023-07-15,CUST-0152,PROD-022,2,46.63,0
ORD-08111,2021-07-02,CUST-0164,PROD-060,8,35.39,15
ORD-08112,2023-01-02,CUST-0290,PROD-086,8,246.63,25
ORD-08113,2024-03-11,CUST-0378,PROD-037,1,139.71,20
ORD-08114,2020-03-13,CUST-0109,PROD-039,3,1951.2,10
ORD-08115,2020-11-03,CUST-0126,PROD-084,2,189.12,40
ORD-08116,2020-07-17,CUST-0240,PROD-074,7,162.39,0
ORD-08117,2023-02-27,CUST-0310,PROD-074,7,267.22,20
ORD-08118,2024-11-16,CUST-0418,PROD-090,4,25.18,5
ORD-08119,2021-07-25,CUST-0467,PROD-089,8,1360.14,5
ORD-08120,2022-03-01,CUST-0401,PROD-053,3,43.21,0
ORD-08121,2024-06-26,CUST-0389,PROD-028,9,184.64,0
ORD-08122,2024-02-19,CUST-0345,PROD-077,5,35.95,5
ORD-08123,2023-03-20,CUST-0146,PROD-015,2,48.26,0
ORD-08124,2024-08-19,CUST-0252,PROD-060,9,29.58,5
ORD-08125,2023-05-14,CUST-0183,PROD-060,1,22.24,0
ORD-08126,2020-06-27,CUST-0309,PROD-006,8,412.42,0
ORD-08127,2020-07-15,CUST-0306,PROD-052,6,51.3,20
ORD-08128,2022-01-04,CUST-0072,PROD-012,1,28.75,25
ORD-08129,2020-03-29,CUST-0219,PROD-019,4,32.16,30
ORD-08130,2022-03-09,CUST-0207,PROD-096,3,156.25,15
ORD-08131,2023-12-28,CUST-0173,PROD-075,7,67.37,15
ORD-08132,2022-02-26,CUST-0141,PROD-097,7,28.5,20
ORD-08133,2022-01-17,CUST-0272,PROD-002,6,48.68,10
ORD-08134,2023-04-21,CUST-0214,PROD-055,10,62.31,5
ORD-08135,2020-07-27,CUST-0468,PROD-015,10,44.13,0
ORD-08136,2021-05-07,CUST-0269,PROD-064,8,313.22,0
ORD-08137,2023-02-27,CUST-0020,PROD-100,7,140.04,20
ORD-08138,2021-10-26,CUST-0066,PROD-069,4,1612.04,15
ORD-08139,2022-11-02,CUST-0483,PROD-015,7,31.31,5
ORD-08140,2024-07-15,CUST-0303,PROD-043,1,38.79,0
ORD-08141,2022-05-20,CUST-0147,PROD-074,3,243.15,0
ORD-08142,2022-01-01,CUST-0429,PROD-017,2,67.38,15
ORD-08143,2023-02-03,CUST-0165,PROD-098,7,20.4,10
ORD-08144,2023-10-30,CUST-0378,PROD-024,9,34.5,5
ORD-08145,2024-05-24,CUST-0310,PROD-074,5,268.09,5
ORD-08146,2024-09-26,CUST-0006,PROD-030,9,36.1,10
ORD-08147,2021-11-28,CUST-0014,PROD-067,8,143.19,30
ORD-08148,2023-01-27,CUST-0132,PROD-051,1,92.55,25
ORD-08149,2021-08-16,CUST-0342,PROD-060,2,33.03,0
ORD-08150,2024-05-29,CUST-0243,PROD-003,6,66.34,5
ORD-08151,2022-06-04,CUST-0439,PROD-005,5,50.76,5
ORD-08152,2022-05-01,CUST-0231,PROD-028,7,106.62,10
ORD-08153,2023-04-30,CUST-0228,PROD-078,9,30.31,10
ORD-08154,2020-11-20,CUST-0162,PROD-011,4,2212.01,0
ORD-08155,2022-09-05,CUST-0283,PROD-072,8,69.13,15
ORD-08156,2024-10-15,CUST-0263,PROD-072,4,55.43,5
ORD-08157,2022-08-13,CUST-0131,PROD-076,3,176.32,40
ORD-08158,2024-01-30,CUST-0431,PROD-015,2,60.54,0
ORD-08159,2022-06-12,CUST-0225,PROD-083,8,33.66,0
ORD-08160,2023-10-22,CUST-0258,PROD-048,8,32.61,15
ORD-08161,2023-09-03,CUST-0234,PROD-046,3,132.93,15
ORD-08162,2020-05-23,CUST-0336,PROD-028,1,209.47,10
ORD-08163,2021-01-18,CUST-0409,PROD-007,6,49.5,30
ORD-08164,2020-08-03,CUST-0316,PROD-071,5,61.4,5
ORD-08165,2023-10-16,CUST-0463,PROD-094,8,316.22,5
ORD-08166,2020-11-19,CUST-0024,PROD-082,6,40.33,25
ORD-08167,2022-11-04,CUST-0271,PROD-088,4,15.86,10
ORD-08168,2020-08-04,CUST-0095,PROD-006,10,375.51,5
ORD-08169,2024-02-24,CUST-0142,PROD-058,10,51.05,15
ORD-08170,2022-08-08,CUST-0182,PROD-068,2,29.5,10
ORD-08171,2024-04-19,CUST-0206,PROD-055,8,91.08,5
ORD-08172,2020-07-01,CUST-0390,PROD-067,5,133.85,0
ORD-08173,2020-09-26,CUST-0462,PROD-049,8,1910.73,5
ORD-08174,2022-08-02,CUST-0081,PROD-051,5,90.23,0
ORD-08175,2024-01-30,CUST-0274,PROD-059,6,925.28,30
ORD-08176,2022-05-19,CUST-0276,PROD-006,10,322.78,0
ORD-08177,2024-06-23,CUST-0371,PROD-090,5,28.64,0
ORD-08178,2024-03-22,CUST-0446,PROD-051,3,58.95,10
ORD-08179,2024-04-14,CUST-0465,PROD-038,10,32.09,15
ORD-08180,2021-04-11,CUST-0208,PROD-011,8,1437.16,15
ORD-08181,2020-10-31,CUST-0296,PROD-052,3,63.51,5
ORD-08182,2023-03-13,CUST-0039,PROD-093,4,47.46,20
ORD-08183,2020-04-20,CUST-0436,PROD-020,6,35.08,10
ORD-08184,2022-10-10,CUST-0288,PROD-010,2,41.71,5
